x,alpha1_ref,rho_ref,u_ref,p_ref
8.618750000000000577e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.631250000000000311e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.643750000000000044e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.656249999999999778e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.668750000000000622e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.681250000000000355e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.693750000000000089e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.706249999999999822e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.718750000000000666e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.731250000000000400e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.743750000000000133e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.756249999999999867e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.768750000000000711e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.781250000000000444e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.793750000000000178e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.806249999999999911e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.818749999999999645e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.831250000000000488e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.843750000000000222e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.856249999999999956e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.868749999999999689e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.881250000000000533e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.893750000000000266e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.906250000000000000e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.918749999999999734e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.931250000000000577e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.943750000000000311e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.956250000000000044e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.968749999999999778e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.981250000000000622e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
8.993750000000000355e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.006250000000000089e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.018749999999999822e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.031250000000000666e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.043750000000000400e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.056250000000000133e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.068749999999999867e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.081250000000000711e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.093750000000000444e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.106250000000000178e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.118749999999999911e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.131249999999999645e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.143750000000000488e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.156250000000000222e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.168749999999999956e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.181249999999999689e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.193750000000000533e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.206250000000000266e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.218750000000000000e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.231249999999999734e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.243750000000000577e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.256250000000000311e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.268750000000000044e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.281249999999999778e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.293750000000000622e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.306250000000000355e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.318750000000000089e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.331249999999999822e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.343750000000000666e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.356250000000000400e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.368750000000000133e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.381249999999999867e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.393750000000000711e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.406250000000000444e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.418750000000000178e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.431249999999999911e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.443749999999999645e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.456250000000000488e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.468750000000000222e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.481249999999999956e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.493749999999999689e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.506250000000000533e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.518750000000000266e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.531250000000000000e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.543749999999999734e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.556250000000000577e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.568750000000000311e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.581250000000000044e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.593749999999999778e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.606250000000000622e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.618750000000000355e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.631250000000000089e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.643749999999999822e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.656250000000000666e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.668750000000000400e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.681250000000000133e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.693749999999999867e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.706250000000000711e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.718750000000000444e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.731250000000000178e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.743749999999999911e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.756250000000000755e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.768750000000000488e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.781250000000000222e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.793749999999999956e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.806249999999999689e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.818750000000000533e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.831250000000000266e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.843750000000000000e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.856249999999999734e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.868750000000000577e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.881250000000000311e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.893750000000000044e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.906249999999999778e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.918750000000000622e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.931250000000000355e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.943750000000000089e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.956249999999999822e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.968750000000000666e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.981250000000000400e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
9.993750000000000133e-01,5.500000000000000028e-02,9.493146330180815085e+02,1.000000000000000000e+02,9.999999999998345447e+04
