x,y,z,g,g0
0.899351,0.00649351,0.347403,-1.83534e-20,0
0.915584,0.00324675,0.347403,-2.016628e-23,0
0.912338,0.00649351,0.347403,-1.161824e-21,0
0.928571,0.00324675,0.347403,6.874039e-24,0
0.925325,0.00649351,0.347403,1.64824e-22,0
0.941558,0.00324675,0.347403,1.76241e-25,0
0.938312,0.00649351,0.347403,5.214911e-24,0
0.954545,0.00324675,0.347403,7.240436e-27,0
0.951299,0.00649351,0.347403,-2.812406e-25,0
0.967532,0.00324675,0.347403,1.90906e-29,0
0.964286,0.00649351,0.347403,-1.638129e-27,0
0.980519,0.00324675,0.347403,1.05925e-32,0
0.977273,0.00649351,0.347403,4.252765e-29,0
0.993506,0.00324675,0.347403,7.253843e-33,0
0.99026,0.00649351,0.347403,3.454066e-31,0
0.00649351,0.0162338,0.347403,6.38738e-22,0
0.00324675,0.0194805,0.347403,3.076751e-21,0
0.0194805,0.0162338,0.347403,-2.801931e-19,0
0.0162338,0.0194805,0.347403,-2.293124e-19,0
0.0324675,0.0162338,0.347403,-2.407244e-18,0
0.0292208,0.0194805,0.347403,-2.234631e-18,0
0.0454545,0.0162338,0.347403,-1.087701e-18,0
0.0422078,0.0194805,0.347403,-4.898577e-18,0
0.0584416,0.0162338,0.347403,3.823185e-17,0
0.0551948,0.0194805,0.347403,1.363128e-17,0
0.0714286,0.0162338,0.347403,1.838024e-16,0
0.0681818,0.0194805,0.347403,8.041949e-17,0
0.0844156,0.0162338,0.347403,6.196274e-16,0
0.0811688,0.0194805,0.347403,2.449042e-16,0
0.0974026,0.0162338,0.347403,1.090525e-15,0
0.0941558,0.0194805,0.347403,5.727119e-16,0
0.11039,0.0162338,0.347403,1.197285e-15,0
0.107143,0.0194805,0.347403,7.316422e-16,0
0.123377,0.0162338,0.347403,1.201204e-15,0
0.12013,0.0194805,0.347403,5.651329e-16,0
0.136364,0.0162338,0.347403,1.266837e-15,0
0.133117,0.0194805,0.347403,8.264305e-16,0
0.149351,0.0162338,0.347403,6.796416e-16,0
0.146104,0.0194805,0.347403,5.630389e-16,0
0.162338,0.0162338,0.347403,-3.230275e-16,0
0.159091,0.0194805,0.347403,9.067106e-17,0
0.175325,0.0162338,0.347403,-6.285137e-16,0
0.172078,0.0194805,0.347403,-8.477618e-17,0
0.188312,0.0162338,0.347403,-5.879514e-16,0
0.185065,0.0194805,0.347403,-1.435288e-17,0
0.201299,0.0162338,0.347403,-6.691853e-16,0
0.198052,0.0194805,0.347403,-2.062912e-16,0
0.214286,0.0162338,0.347403,-4.914186e-16,0
0.211039,0.0194805,0.347403,-4.281104e-16,0
