x,y,z,g,g0
0.240132,0.0197368,0.351974,4.117561e-16,0
0.259868,0.0164474,0.348684,1.263041e-15,0
0.253289,0.0230263,0.348684,-2.898887e-17,0
0.256579,0.0164474,0.351974,4.361051e-16,0
0.253289,0.0197368,0.351974,1.779323e-16,0
0.273026,0.0164474,0.348684,3.425121e-15,0
0.266447,0.0230263,0.348684,-2.904483e-16,0
0.269737,0.0164474,0.351974,1.499812e-15,0
0.266447,0.0197368,0.351974,1.87262e-16,0
0.286184,0.0164474,0.348684,6.861011e-15,0
0.279605,0.0230263,0.348684,-1.679062e-15,0
0.282895,0.0164474,0.351974,3.531571e-15,0
0.279605,0.0197368,0.351974,4.043198e-16,0
0.299342,0.0164474,0.348684,1.393055e-14,0
0.292763,0.0230263,0.348684,-5.068006e-15,0
0.296053,0.0164474,0.351974,7.303108e-15,0
0.292763,0.0197368,0.351974,4.105013e-16,0
0.3125,0.0164474,0.348684,1.146294e-14,0
0.305921,0.0230263,0.348684,-1.919139e-14,0
0.309211,0.0164474,0.351974,9.402211e-15,0
0.305921,0.0197368,0.351974,1.294978e-14,0
0.325658,0.0164474,0.348684,3.327745e-15,0
0.319079,0.0230263,0.348684,-1.51372e-14,0
0.322368,0.0164474,0.351974,6.38506e-15,0
0.319079,0.0197368,0.351974,-2.546981e-15,0
0.338816,0.0164474,0.348684,-7.562876e-15,0
0.332237,0.0230263,0.348684,-7.311726e-15,0
0.335526,0.0164474,0.351974,-1.086588e-15,0
0.332237,0.0197368,0.351974,-3.481896e-15,0
0.351974,0.0164474,0.348684,-1.242938e-14,0
0.345395,0.0230263,0.348684,1.103068e-14,0
0.348684,0.0164474,0.351974,-7.214527e-15,0
0.345395,0.0197368,0.351974,9.613474e-17,0
0.365132,0.0164474,0.348684,-1.365673e-14,0
0.358553,0.0230263,0.348684,2.136055e-14,0
0.361842,0.0164474,0.351974,-1.001548e-14,0
0.358553,0.0197368,0.351974,-2.83828e-15,0
0.378289,0.0164474,0.348684,-1.377243e-14,0
0.371711,0.0230263,0.348684,1.369512e-14,0
0.375,0.0164474,0.351974,-1.191353e-14,0
0.371711,0.0197368,0.351974,2.748592e-15,0
0.391447,0.0164474,0.348684,-1.105086e-14,0
0.384868,0.0230263,0.348684,1.287154e-14,0
0.388158,0.0164474,0.351974,-1.12289e-14,0
0.384868,0.0197368,0.351974,1.431841e-15,0
0.404605,0.0164474,0.348684,-8.056298e-15,0
0.398026,0.0230263,0.348684,8.123476e-15,0
0.401316,0.0164474,0.351974,-8.468049e-15,0
0.398026,0.0197368,0.351974,-1.991368e-15,0
0.417763,0.0164474,0.348684,-8.373798e-15,0
0.411184,0.0230263,0.348684,5.144394e-15,0
0.414474,0.0164474,0.351974,-6.97318e-15,0
0.411184,0.0197368,0.351974,-2.418137e-15,0
0.430921,0.0164474,0.348684,2.143083e-15,0
0.424342,0.0230263,0.348684,1.198095e-14,0
0.427632,0.0164474,0.351974,-2.25707e-15,0
0.424342,0.0197368,0.351974,1.128541e-15,0
0.444079,0.0164474,0.348684,1.760807e-14,0
0.4375,0.0230263,0.348684,1.085415e-14,0
0.440789,0.0164474,0.351974,9.943359e-15,0
0.4375,0.0197368,0.351974,5.11533e-15,0
0.457237,0.0164474,0.348684,1.806172e-14,0
0.450658,0.0230263,0.348684,-2.093323e-14,0
0.453947,0.0164474,0.351974,1.422236e-14,0
0.450658,0.0197368,0.351974,-8.081794e-15,0
0.470395,0.0164474,0.348684,1.230057e-14,0
0.463816,0.0230263,0.348684,-2.956312e-14,0
0.467105,0.0164474,0.351974,1.114275e-14,0
0.463816,0.0197368,0.351974,-1.691676e-14,0
0.483553,0.0164474,0.348684,1.584125e-14,0
0.476974,0.0230263,0.348684,8.389755e-16,0
0.480263,0.0164474,0.351974,1.058651e-14,0
0.476974,0.0197368,0.351974,-8.584379e-15,0
0.496711,0.0164474,0.348684,1.82257e-14,0
0.490132,0.0230263,0.348684,3.538098e-14,0
0.493421,0.0164474,0.351974,1.42538e-14,0
0.490132,0.0197368,0.351974,-6.312748e-15,0
0.509868,0.0164474,0.348684,1.752398e-14,0
0.503289,0.0230263,0.348684,4.612962e-16,0
0.506579,0.0164474,0.351974,2.007227e-14,0
0.503289,0.0197368,0.351974,-1.043255e-14,0
0.523026,0.0164474,0.348684,1.558401e-14,0
0.516447,0.0230263,0.348684,-8.019959e-15,0
0.519737,0.0164474,0.351974,2.386972e-14,0
0.516447,0.0197368,0.351974,-6.710385e-15,0
0.536184,0.0164474,0.348684,2.96305e-15,0
